"","","","","","","","","","","","",""
"","A707334B02","中村　正法","","","","太陽光","49.5 ","青森県八戸市櫛引字外川１１－７","0","92.9 ","Monday, July 04, 2016","-"
"","A707335B02","Ｊ・ＦＲＯＮＴＩＥＲ株式会社","代表取締役　堤敏子","青森市佃２－２２－８","017-777-3329","太陽光","49.0 ","青森県青森市大字久栗坂字浜田１４－１","0","49.0 ","Monday, July 04, 2016","0-20%"
"","A707367B02","株式会社　田中石油店","田中　ヤヱ","十和田市大字三本木矢神１３０番地","0176-23-3536","太陽光","49.5 ","青森県十和田市奥瀬字栃久保１４４－１","0","85.8 ","Monday, July 04, 2016","-"
"","A707437B02","吉村　敏文","","","","太陽光","49.5 ","青森県上北郡おいらせ町染屋８３－５２","0","63.6 ","Monday, July 04, 2016","-"
"","A707462B02","クリーン環境開発株式会社","丸井　理成","十和田市伝法寺４－９","0176-20-8077","太陽光","46.4 ","青森県十和田市三本木字牛泊５８","0","59.3 ","Monday, July 04, 2016","0-20%"
"","A707467B02","株式会社エコスタイル","木下　公貴","千代田区丸の内１－４－１　丸の内永楽ビルディング２０Ｆ","03-6273-4091","太陽光","47.2 ","青森県上北郡おいらせ町洋光台３－４４－１８","2","68.4 ","Monday, July 04, 2016","運転開始前"
"","A707481B02","電現ソリューション株式会社","岩崎　聡樹","港区赤坂二丁目１２－３１　ＴＡＫＡＴＡビル２Ｆ","03-3597-8855","太陽光","49.9 ","青森県弘前市石川字小山田６０－１","0","70.2 ","Monday, July 04, 2016","運転開始前"
"","A707489B02","吉田　哲","","","","太陽光","47.2 ","青森県十和田市大字法量字家ノ前１３９－１","0","81.5 ","Monday, July 04, 2016","-"
"","A707490B02","有限会社サングリーン","橋本　忍","八戸市河原木字簀子渡１５－３","0178-20-1217","太陽光","44.0 ","青森県三戸郡五戸町倉石石沢字山辺沢１０－８８","0","76.3 ","Monday, July 04, 2016","-"
"","A707493B02","高屋敷　義見","","","","太陽光","49.5 ","青森県三戸郡階上町道仏下大古里２０－１","0","49.5 ","Monday, July 04, 2016","開示不同意"
"","A707522B02","Ｊ・ＦＲＯＮＴＩＥＲ株式会社","代表取締役　堤敏子","青森市佃２－２２－８","017-742-5335","太陽光","49.0 ","青森県青森市大字諏訪沢字岩田２２","0","49.0 ","Friday, July 08, 2016","0-20%"
"","A707533B02","立崎　隆之","","","","太陽光","20.8 ","青森県十和田市洞内字後野３１５－３","0","20.8 ","Friday, July 08, 2016","-"
"","A708056B02","株式会社浜中土木","濱中　省三","むつ市川内町家ノ上８番地","0175-42-3269","太陽光","49.5 ","青森県むつ市川内町堀川２７","0","85.8 ","Wednesday, July 20, 2016","-"
"","A708510B02","株式会社　セキノ興産","関野　光俊","富山市水橋開発２７７－１２","017-739-5721","太陽光","49.5 ","青森県青森市第二問屋町３－２－１８","0","76.5 ","Friday, July 29, 2016","-"
"","A708560B02","株式会社ロジカルバリュー・コミュニケーションズ","菊池　龍児","八戸市白銀四丁目１０－１","0178-51-9360","太陽光","44.0 ","青森県上北郡おいらせ町立蛇４１－１","1","50.8 ","Friday, July 29, 2016","運転開始前"
"","A708569B02","株式会社アースエナジー","代表取締役　中村敏","青森市大字駒込字桐ノ沢１３６－４","017-777-3329","太陽光","49.0 ","青森県青森市大字田茂木野字大沢５０－１２１","0","67.7 ","Friday, July 29, 2016","-"
"","A708605B02","佐藤　寿幸","","","","太陽光","49.5 ","青森県八戸市河原木字袖ノ沢１－１０","2","57.2 ","Friday, July 29, 2016","運転開始前"
"","A708667B02","株式会社ｉｄｉｏｍ","坂本　奈穂","岩手県盛岡市八幡町４－１８","019-601-5914","太陽光","49.5 ","青森県むつ市田名部内田４２－３８１","0","70.6 ","Friday, July 29, 2016","-"
"","A708699B02","合同会社ＳＡＳＡＥＮ－０１","佐々木　輝明","岩手県盛岡市八幡町４－１８","019-601-5914","太陽光","49.5 ","青森県上北郡六ヶ所村尾駮字二又７８","0","89.2 ","Friday, July 29, 2016","運転開始前"
"","A708702B02","堀之内　直子","","","","太陽光","49.5 ","青森県下北郡東通村小田野沢字中川目５５－６３","0","75.4 ","Friday, July 29, 2016","-"
"","A708703B02","安田　光宏","","","","太陽光","49.5 ","青森県三戸郡階上町鳥屋部字篠窪７－７","1","68.9 ","Friday, July 29, 2016","-"
"","A708711B02","株式会社　三栄商会","齋藤　真由美","青森県弘前市大字中野１ー１３－４","0172-34-6161","太陽光","49.5 ","青森県八戸市河原木見立山６－３４７","0","76.3 ","Friday, August 05, 2016","-"
"","A708714B02","株式会社サンワシステム","苅込英二","渋谷区渋谷３－１５－３土屋ビル・渋谷５Ｆ","03-6419-3661","太陽光","49.5 ","青森県八戸市河原木蝦夷館５－７","0","56.1 ","Friday, August 05, 2016","運転開始前"
"","A708715B02","坂田　俊晴","","","","太陽光","49.5 ","青森県八戸市河原木蝦夷館４－３０","0","99.0 ","Friday, August 05, 2016","開示不同意"
"","A708962B02","會田　洋也","","","","太陽光","49.5 ","青森県上北郡七戸町東槻木４－５","0","68.9 ","Friday, August 05, 2016","20-40%"
"","A708984B02","株式会社ゼスト電工","及川　浩一","岩手県北上市和賀町竪川目８－１２４","0197-72-3722","太陽光","49.5 ","青森県八戸市櫛引夏間木１－５","1","85.8 ","Friday, August 05, 2016","運転開始前"
"","A708997B02","株式会社　田中石油店","田中　俊次","青森県十和田市三本木矢神１３０","0176-23-3536","太陽光","49.5 ","青森県十和田市米田字向久保６－１７","0","85.8 ","Friday, August 05, 2016","-"
"","A709015B02","西原　世美","","","","太陽光","49.5 ","青森県八戸市市川町字橋向９２－１５","2","74.8 ","Friday, August 05, 2016","-"
"","A709023B02","高橋　幸四郎","","","","太陽光","49.5 ","青森県上北郡六戸町上吉田字前田３１－１","0","64.8 ","Friday, August 05, 2016","運転開始前"
"","A709025B02","電現ソリューション株式会社","岩崎　聡樹","港区赤坂二丁目１２－３１　ＴＡＫＡＴＡビル２Ｆ","03-3597-8855","太陽光","49.9 ","青森県青森市駒込深沢１３－２９","0","67.6 ","Friday, August 05, 2016","運転開始前"
"","A709027B02","有限会社夢ハウス","工藤　久夫","三戸郡南部町福田字舘４８","0178-60-1611","太陽光","24.5 ","青森県三戸郡南部町福田字小池１９９","0","32.4 ","Friday, August 05, 2016","-"
"","A709028B02","有限会社夢ハウス","工藤　久夫","三戸郡南部町福田字舘４８","0178-60-1611","太陽光","49.0 ","青森県三戸郡南部町福田字舘４８","0","64.8 ","Friday, August 05, 2016","-"
"","A709057B02","株式会社サンワシステム","苅込　英二","東京都品川区東品川４－１２－６－Ｂ１４Ｆ","","太陽光","49.5 ","青森県八戸市豊崎町字彦ヶ沢３９－１８","0","94.5 ","Friday, August 05, 2016","運転開始前"
"","A709059B02","株式会社サンワシステム","苅込　英二","東京都品川区東品川４－１２－６－Ｂ１４Ｆ","","太陽光","49.5 ","青森県八戸市櫛引字馬場瀬２２－２","1","101.6 ","Friday, August 05, 2016","運転開始前"
"","A709066B02","株式会社グッドワンリフォーム","佐々木陶子","盛岡市東山１丁目１１－２３－３１５","019-601-5914","太陽光","49.5 ","青森県下北郡東通村目名字向野８９－４","0","68.9 ","Friday, August 05, 2016","運転開始前"
"","A709067B02","株式会社サンワシステム","苅込　英二","東京都品川区東品川４－１２－６－Ｂ１４Ｆ","","太陽光","49.5 ","青森県八戸市大字是川字大久保２１－１","0","101.6 ","Friday, August 05, 2016","運転開始前"
"","A709070B02","株式会社サンワシステム","苅込　英二","東京都品川区東品川４－１２－６－Ｂ１４Ｆ","","太陽光","49.5 ","青森県八戸市是川字ウトウ窪１２－１６","0","101.6 ","Friday, August 05, 2016","運転開始前"
"","A709072B02","株式会社サンワシステム","苅込　英二","東京都品川区東品川４－１２－６－Ｂ１４Ｆ","","太陽光","49.5 ","青森県八戸市田面木字韮窪４０－７","0","101.6 ","Friday, August 05, 2016","運転開始前"
"","A709073B02","安田　美貴","","","","太陽光","49.5 ","青森県八戸市上野字鳥河岸１３－１","0","92.3 ","Friday, August 05, 2016","-"
"","A709078B02","株式会社エコスタイルパワープラント１号","木下　公貴","大阪府大阪市中央区道修町１－４－６","06-6232-1755","太陽光","35.4 ","青森県八戸市河原木字見立山２－８１","0","43.2 ","Friday, August 05, 2016","0-20%"
"","A709079B02","株式会社エコスタイル","木下　公貴","千代田区丸の内１－４－１　丸の内永楽ビルディング２０Ｆ","03-6273-4091","太陽光","41.3 ","青森県上北郡おいらせ町一川目３－５２－１","0","52.0 ","Friday, August 05, 2016","運転開始前"
"","A709107B02","宗前　満仁","","","","太陽光","49.5 ","青森県三戸郡階上町角柄折字外堀４－１","0","60.2 ","Friday, August 05, 2016","開示不同意"
"","A709109B02","小沢　慎一郎","","","","太陽光","49.5 ","青森県三戸郡階上町鳥屋部字下屋敷２１－２","0","60.2 ","Friday, August 05, 2016","開示不同意"
"","A709832B02","株式会社北青","中澤　伸哉","青森県八戸市石手洗一本木７－１５","0178-96-2765","太陽光","29.5 ","青森県上北郡おいらせ町古間木山１６３－４","0","50.4 ","Friday, August 26, 2016","-"
"","A709874B02","株式会社グッドワンリフォーム","佐々木　陶子","盛岡市東山１‐１１‐２３‐３１５","019-601-5914","太陽光","49.9 ","青森県上北郡横浜町夷ケ沢平１３８－１","0","68.9 ","Friday, August 26, 2016","運転開始前"
"","A709875B02","株式会社グッドワンリフォーム","佐々木　陶子","盛岡市東山１‐１１‐２３‐３１５","019-601-5914","太陽光","49.9 ","青森県上北郡横浜町浜懸３","0","88.5 ","Friday, August 26, 2016","運転開始前"
"","A709876B02","髙田　千恵子","","","","太陽光","49.5 ","青森県上北郡横浜町屋敷形１","0","89.2 ","Friday, August 26, 2016","-"
"","A709888B02","川守田　昇一","","","","太陽光","49.9 ","青森県下北郡東通村小田野沢字南通５５‐１６","0","75.4 ","Friday, August 26, 2016","-"
"","A709937B02","荷田　崇","","","","太陽光","49.5 ","青森県八戸市金浜字荒屋敷久保２２－７","0","59.9 ","Friday, August 26, 2016","開示不同意"
"","A709939B02","名越　宏幸","","","","太陽光","38.5 ","青森県三戸郡階上町晴山沢字上ノ山２５番２","0","51.9 ","Friday, August 26, 2016","開示不同意"
"","A709963B02","藤村　一豊","","","","太陽光","49.5 ","青森県三戸郡田子町大字田子字日ノ沢２６－２９","16","87.8 ","Friday, August 26, 2016","-"
"","A710015B02","有限会社夢ハウス","工藤　久夫","三戸郡南部町福田字舘４８","0178-60-1611","太陽光","49.0 ","青森県三戸郡南部町福田字家ノ下１－３","0","64.8 ","Friday, August 26, 2016","-"
"","A710759B02","株式会社ロジカルバリュー・コミュニケーションズ","菊池　龍児","八戸市白銀四丁目１０－１","0178-51-9360","太陽光","49.5 ","青森県上北郡六戸町上吉田字長谷地１９５－１","1","64.8 ","Friday, September 09, 2016","開示不同意"
"","A710764B02","有限会社佐々円工務店","佐々木　輝明","岩手県盛岡市東山２－３－５","019-623-6074","太陽光","49.5 ","青森県上北郡六戸町上吉田字長谷９４－１１","1","90.0 ","Friday, September 09, 2016","-"
"","A710881B02","株式会社ＷＡＴ－Ｓ","野森　裕晃","世田谷区駒沢４－２５－２３","","太陽光","49.5 ","青森県むつ市関根字水川目３２４‐４","0","56.7 ","Friday, September 09, 2016","0-20%"
"","A711075B02","株式会社　田中組","市田　俊次","十和田市大字三本木字本金崎２３０番地１","0176-23-3536","太陽光","49.5 ","青森県十和田市切田字前谷地１７－３７","0","85.8 ","Tuesday, September 27, 2016","運転開始前"
"","A711077B02","株式会社　田中石油店","田中　ヤヱ","十和田市三本木矢神１３０番地","0176-23-3536","太陽光","49.5 ","青森県十和田市切田字前谷地１７－４３","0","85.8 ","Tuesday, September 27, 2016","運転開始前"
"","A711078B02","株式会社　十和田土地建物","田中　勇太郎","十和田市大字三本木字本金崎２３０番地１","0176-23-3536","太陽光","49.5 ","青森県十和田市切田字前谷地１７－８９","0","85.8 ","Tuesday, September 27, 2016","運転開始前"
"","A711080B02","西川　英寿","","","","太陽光","49.5 ","青森県八戸市鮫町字中道１９－１","0","60.2 ","Tuesday, September 27, 2016","開示不同意"
"","A711083B02","高橋　元貴","","","","太陽光","49.5 ","青森県上北郡六戸町折茂沖山１０－６９","0","85.8 ","Tuesday, September 27, 2016","運転開始前"
"","A711084B02","古郡　貴浩","","","","太陽光","49.5 ","青森県上北郡六戸町折茂沖山１０－７０","0","85.8 ","Tuesday, September 27, 2016","運転開始前"
"","A711085B02","株式会社　田中石油店","田中ヤヱ","十和田市大字三本木字矢神１３０－２","0176-26-2175","太陽光","49.5 ","青森県十和田市切田字前谷地１７－５３","0","85.8 ","Tuesday, September 27, 2016","運転開始前"
"","A711090B02","株式会社サンワシステム","苅込　英二","渋谷区渋谷３‐１５‐３　土屋ビル渋谷５Ｆ","03-6419-3661","太陽光","49.5 ","青森県八戸市妙大開４０－１１","0","69.6 ","Tuesday, September 27, 2016","-"
"","A711091B02","株式会社ＳＡＮＷＡ","森尾　卓也","東京都品川区東品川４－１２－６－Ｂ１４Ｆ","03-6864-1560","太陽光","49.5 ","青森県八戸市妙字大開３７－２６","0","101.2 ","Tuesday, September 27, 2016","運転開始前"
"","A711092B02","株式会社サンワシステム","苅込　英二","東京都品川区東品川４－１２－６－Ｂ１４Ｆ","","太陽光","49.5 ","青森県八戸市妙字大開３－４５９","2","94.5 ","Tuesday, September 27, 2016","運転開始前"
"","A711093B02","寺澤　寛律","","","","太陽光","49.5 ","青森県八戸市妙字花生１１０－１","1","92.3 ","Tuesday, September 27, 2016","-"
"","A711094B02","井上　昌樹","","","","太陽光","49.5 ","青森県八戸市妙字花生１０９－４","0","99.0 ","Tuesday, September 27, 2016","-"
"","A711095B02","藤井　悠輔","","","","太陽光","49.5 ","青森県八戸市妙字花生５１－２","0","101.6 ","Tuesday, September 27, 2016","運転開始前"
"","A711107B02","東北物産株式会社","代表取締役　斉藤タエコ","弘前市一町田字早稲田７７０番地２","0172-82-3859","太陽光","25.8 ","青森県弘前市早稲田３－１１－５","2","31.6 ","Tuesday, September 27, 2016","-"
"","A711136B02","石鉢　はるゑ","","","","太陽光","49.5 ","青森県八戸市是川字転道平１－１５３","0","78.1 ","Tuesday, September 27, 2016","運転開始前"
"","A711138B02","岸　裕機","","","","太陽光","49.5 ","青森県八戸市南郷大森字兎内１５－４","0","99.0 ","Tuesday, September 27, 2016","-"
"","A711153B02","合同会社レガロ・デル・ソル","齋藤　幸子","南相馬市小高区東町１丁目６８番地","","太陽光","47.2 ","青森県三戸郡階上町蒼前東３－９－２０１","0","86.4 ","Tuesday, September 27, 2016","40-60%"
"","A711155B02","Ｊ・ＦＲＯＮＴＩＥＲ株式会社","代表取締役　堤敏子","青森市佃２－２２－８","017-742-5335","太陽光","49.0 ","青森県青森市大字駒込字深沢５－２９６","0","49.0 ","Tuesday, September 27, 2016","0-20%"
"","A711163B02","有限会社三八商事","西原元士","青森県八戸市鮫町上鮫５５－２","0178-35-1710","太陽光","49.5 ","青森県八戸市金浜字中渡５","0","76.3 ","Tuesday, September 27, 2016","-"
"","A711177B02","有限会社　中豊建設","代表取締役　中村　國夫","八戸市石手洗字梨子木平１２－１","0178-96-3594","太陽光","49.5 ","青森県八戸市尻内町舘３７－２４","1","57.2 ","Tuesday, September 27, 2016","運転開始前"
"","A711181B02","合同会社ＮＫ企画","野添　喜久実","青森県八戸市大久保鷹待場１５－６","0178-33-7488","太陽光","39.6 ","青森県八戸市南郷市野沢田ノ沢１－１","3","58.4 ","Tuesday, September 27, 2016","運転開始前"
"","A711212B02","株式会社ロジカルバリュー・コミュニケーションズ","菊池龍児","青森県八戸市白銀４－１０－１","0178-51-9360","太陽光","49.5 ","青森県上北郡おいらせ町神明前１４４－３","0","77.5 ","Tuesday, September 27, 2016","開示不同意"
"","A711251B02","山田　穂蔵","","","","太陽光","35.4 ","青森県三沢市塩釜２－２７７０－４２","0","55.8 ","Tuesday, September 27, 2016","-"
"","A711252B02","宗前　光雄","","","","太陽光","49.5 ","青森県三戸郡階上町角柄折字黄檗６－９","0","62.4 ","Tuesday, September 27, 2016","開示不同意"
"","A711253B02","合同会社　遊雪倶楽部","土岐　博子","黒石市ちとせ一丁目８８番地","0172-52-2540","太陽光","49.5 ","青森県黒石市袋井３－１４４－１","0","51.8 ","Tuesday, September 27, 2016","0-20%"
"","A711256B02","株式会社Ａ－スタイル","遠藤　博","埼玉県川口市南鳩ヶ谷１－１６－４","03-6262-3695","太陽光","49.5 ","青森県中津軽郡西目屋村村市稲葉５４－２","0","67.6 ","Tuesday, September 27, 2016","運転開始前"
"","A711276B02","川守田　春久","","","","太陽光","49.5 ","青森県三戸郡南部町森越忍子長根３‐２","1","68.4 ","Tuesday, September 27, 2016","-"
"","A711322B02","株式会社サンワシステム","苅込　英二","渋谷区渋谷３‐１５‐３　土屋ビル渋谷５Ｆ","03-6419-3661","太陽光","49.5 ","青森県八戸市大字是川字元木１２－７","1","69.6 ","Tuesday, September 27, 2016","運転開始前"
"","A711323B02","森尾　利勝","","","","太陽光","49.5 ","青森県八戸市妙字大開３７－２８","0","96.1 ","Tuesday, September 27, 2016","運転開始前"
"","A711326B02","佐藤　明大","","","","太陽光","44.0 ","青森県八戸市大字櫛引字井ヶ月３６－２","0","48.4 ","Tuesday, September 27, 2016","-"
"","A711327B02","白川　陽菜","","","","太陽光","49.5 ","青森県八戸市坂牛上鳥ノ木沢８－１","1","101.4 ","Tuesday, September 27, 2016","運転開始前"
"","A711328B02","株式会社ＳＡＮＷＡ","森尾　卓也","渋谷区渋谷３‐１５‐３　土屋ビル渋谷５Ｆ","03-6419-3411","太陽光","49.5 ","青森県八戸市大字坂牛字上鳥ノ木沢９－１","0","69.6 ","Tuesday, September 27, 2016","運転開始前"
"","A711338B02","千葉　義治","","","","太陽光","49.5 ","青森県弘前市小栗山字小松ヶ沢６９－１２","0","80.3 ","Tuesday, September 27, 2016","開示不同意"
"","A711510B02","森尾　利勝","","","","太陽光","49.5 ","青森県八戸市大字櫛引字土橋９－４","0","101.6 ","Tuesday, September 27, 2016","運転開始前"
"","A711511B02","山梨　和彦","","","","太陽光","49.5 ","青森県八戸市櫛引字土橋９－１３","0","92.3 ","Tuesday, September 27, 2016","-"
"","A711512B02","株式会社ＳＡＮＷＡ","森尾　卓也","東京都品川区東品川４－１２－６－Ｂ１４Ｆ","03-6864-1560","太陽光","49.5 ","青森県八戸市櫛引字土橋９－１４","0","101.2 ","Tuesday, September 27, 2016","運転開始前"
"","A711513B02","株式会社サンワシステム","苅込　英二","東京都品川区東品川４－１２－６－Ｂ１４Ｆ","","太陽光","49.5 ","青森県八戸市櫛引字白田２１","0","84.4 ","Tuesday, September 27, 2016","運転開始前"
"","A711514B02","菅野　孝之","","","","太陽光","49.5 ","青森県八戸市櫛引字白田３１－３９","0","99.0 ","Tuesday, September 27, 2016","-"
"","A711515B02","岡村　敦司","","","","太陽光","49.5 ","青森県八戸市櫛引字白田３１－４０","0","99.0 ","Tuesday, September 27, 2016","-"
"","A711516B02","株式会社サンワシステム","苅込　英二","渋谷区渋谷３‐１５‐３　土屋ビル渋谷５Ｆ","03-6419-3661","太陽光","49.5 ","青森県八戸市大字是川字長吉蒔目１３－１","1","69.6 ","Tuesday, September 27, 2016","-"
"","A711517B02","株式会社ＳＡＮＷＡ","森尾　卓也","東京都渋谷区渋谷３‐１５‐３　土屋ビル渋谷５Ｆ","03-6864-1560","太陽光","49.5 ","青森県八戸市大字是川字長吉蒔目１３－５","1","71.2 ","Tuesday, September 27, 2016","運転開始前"
"","A711518B02","井上　英司","","","","太陽光","49.5 ","青森県八戸市是川字戸花山２４－１","0","101.6 ","Tuesday, September 27, 2016","-"
"","A711522B02","森尾　利勝","","","","太陽光","49.5 ","青森県八戸市是川字戸花山２７－１０","0","94.5 ","Tuesday, September 27, 2016","運転開始前"
"","A711523B02","株式会社ＳＡＮＷＡ","森尾　卓也","東京都品川区東品川４－１２－６－Ｂ１４Ｆ","","太陽光","49.5 ","青森県八戸市是川ウトウ５－４４","1","101.6 ","Tuesday, September 27, 2016","運転開始前"
"","A711524B02","株式会社サンワシステム","苅込　英二","東京都品川区東品川４－１２－６－Ｂ１４Ｆ","","太陽光","49.5 ","青森県八戸市是川ウトウ５－２１","1","101.6 ","Tuesday, September 27, 2016","運転開始前"
"","A711525B02","株式会社サンワシステム","苅込　英二","東京都品川区東品川４－１２－６日立ソリューションズタワーＢ１４Ｆ","","太陽光","49.5 ","青森県八戸市大字是川字立石１０－１８","1","101.6 ","Tuesday, September 27, 2016","運転開始前"
"","A711526B02","キング引越センター株式会社","長嶺　宏一","埼玉県朝霞市三原５丁目１番１号","048-434-8111","太陽光","49.5 ","青森県八戸市大字是川字立石１１－１２","1","92.3 ","Tuesday, September 27, 2016","-"
"","A711721B02","株式会社ＳＡＮＷＡ","森尾　卓也","東京都品川区東品川４－１２－６－Ｂ１４Ｆ","","太陽光","49.5 ","青森県八戸市櫛引字吹張平１－９","0","101.6 ","Tuesday, September 27, 2016","運転開始前"
"","A711722B02","株式会社グッドワンリフォーム","佐々木　陶子","盛岡市東山１‐１１‐２３‐３１５","019-601-5914","太陽光","30.0 ","青森県上北郡六ヶ所村尾駮三ッ森８７－１","0","41.3 ","Tuesday, September 27, 2016","運転開始前"
"","A711728B02","株式会社グッドワンリフォーム","佐々木　陶子","盛岡市東山１－１１－２３－３１５","019-601-6027","太陽光","30.0 ","青森県下北郡東通村野牛釜ノ平３８－３","0","41.3 ","Tuesday, September 27, 2016","運転開始前"
"","A711737B02","株式会社　田中石油店","田中　俊次","青森県十和田市三本木矢神１３０","0176-23-3536","太陽光","49.5 ","青森県十和田市滝沢道ノ北１－７４","0","85.8 ","Tuesday, September 27, 2016","-"
"","A711878B02","庄子　仁彰","","","","太陽光","49.5 ","青森県上北郡おいらせ町向山東２－５０８","0","70.2 ","Tuesday, September 27, 2016","-"
"","A711880B02","小海川　正浩","","","","太陽光","49.5 ","青森県八戸市櫛引字吹張平１－２","0","99.0 ","Tuesday, September 27, 2016","0-20%"
"","A711888B02","松澤　美穂","","","","太陽光","49.5 ","青森県八戸市妙字大開３７－２７","0","93.6 ","Tuesday, September 27, 2016","運転開始前"
"","A711929B02","千葉　隆一","","","","太陽光","47.2 ","青森県八戸市市川町字尻引前山３１－２６１","0","55.1 ","Tuesday, September 27, 2016","-"
"","A711933B02","佐藤　千春","","","","太陽光","49.5 ","青森県八戸市金浜字荒屋敷久保８－１","0","77.7 ","Tuesday, September 27, 2016","-"
"","A711934B02","田中　一成","","","","太陽光","49.5 ","青森県三戸郡三戸町豊川字中屋敷平１２－３","1","76.3 ","Tuesday, September 27, 2016","-"
"","A711976B02","株式会社ゼスト電工","及川　浩一","岩手県北上市和賀町竪川目８－１２４","0197-72-3722","太陽光","49.5 ","青森県十和田市伝法寺字大窪１－５","2","77.7 ","Tuesday, September 27, 2016","運転開始前"
"","A711987B02","株式会社グッドワンリフォーム","佐々木　陶子","盛岡市東山１丁目１１‐２３‐３１５","019-601-5914","太陽光","49.5 ","青森県上北郡七戸町笊田３２－１","0","68.9 ","Tuesday, September 27, 2016","運転開始前"
"","A712029B02","日ケ久保　亮","","","","太陽光","44.0 ","青森県上北郡おいらせ町松原１－７３－８９２","0","62.4 ","Tuesday, September 27, 2016","開示不同意"
"","A712057B02","フジデン合同会社","藤原　匡人","岩手県久慈市中央１－１９","","太陽光","49.5 ","青森県八戸市鮫町字金屎３５－１４２","1","92.3 ","Tuesday, September 27, 2016","開示不同意"
"","A712209B02","Ｊ・ＦＲＯＮＴＩＥＲ株式会社","代表取締役　堤敏子","青森市佃２－２２－８","017-742-5335","太陽光","49.0 ","青森県青森市大字野内字小笹４８","0","49.0 ","Tuesday, September 27, 2016","0-20%"
"","A712973B02","合同会社　遊雪倶楽部","土岐　博子","黒石市ちとせ一丁目８８番地","0172-52-2540","太陽光","49.5 ","青森県黒石市大字袋井町字川原田２０－１","0","81.0 ","Wednesday, October 12, 2016","0-20%"
"","A713004B02","内田　勇馬","","","","太陽光","49.5 ","青森県上北郡横浜町家ノ前川目２９－４","0","99.0 ","Wednesday, October 12, 2016","-"
"","A713005B02","望月　俊","","","","太陽光","49.5 ","青森県上北郡横浜町太郎須田１８６－２","0","99.0 ","Wednesday, October 12, 2016","-"
"","A713072B02","株式会社　セキノ興産","関野　光俊","富山市水橋開発２７７－１２","0178-27-9788","太陽光","49.5 ","青森県八戸市北白山台２－９－１３","0","90.0 ","Wednesday, October 12, 2016","-"
"","A713075B02","合同会社ヒロ","工藤　浩以","弘前市宮川２－５－１２","","太陽光","49.5 ","青森県十和田市大沢田堤沢６６－２","0","79.5 ","Wednesday, October 12, 2016","0-20%"
"","A713078B02","乗田　幸治","","","","太陽光","23.6 ","青森県青森市横内字鏡山１４－２９２","0","34.0 ","Wednesday, October 12, 2016","-"
"","A713112B02","中村　正法","","","","太陽光","49.5 ","青森県八戸市櫛引前田３３－１","1","73.4 ","Wednesday, October 12, 2016","-"
"","A713121B02","有限会社上北道路","中野　清志","上北郡東北町旭北１丁目５－２９","0176-56-5430","太陽光","49.5 ","青森県上北郡東北町大浦字立野５１－１","0","64.0 ","Wednesday, October 12, 2016","0-20%"
"","A713124B02","株式会社小又建設","八嶋　亮","青森県上北郡七戸町森ケ沢５９－４","0176-68-3710","太陽光","49.5 ","青森県上北郡七戸町道ノ上１５７－１","1","64.0 ","Wednesday, October 12, 2016","0-20%"
"","A713130B02","佐々木　一夫","","","","太陽光","49.5 ","青森県八戸市白銀町字佐部長根２４－３２２","0","59.9 ","Wednesday, October 12, 2016","開示不同意"
"","A713290B02","中居　るみ子","","","","太陽光","47.2 ","青森県十和田市三本木字下平１５４－１","0","79.4 ","Thursday, October 20, 2016","-"
"","A713665B02","住沢　久一","","","","太陽光","49.5 ","青森県八戸市十日市風浚２３－４","0","77.7 ","Thursday, October 20, 2016","開示不同意"
"","A713717B02","株式会社　佐藤興産","佐藤　敏江","南津軽郡田舎館村大字畑中字上野１３８","0172-58-2401","太陽光","47.2 ","青森県三戸郡階上町大字道仏字耳ヶ吠３－２３１","4","63.7 ","Thursday, October 20, 2016","-"
"","A713718B02","斎藤　忠弘","","","","太陽光","41.3 ","青森県三戸郡階上町角柄折字南３－３","0","49.1 ","Thursday, October 20, 2016","0-20%"
"","A713729B02","津川　文彦","","","","太陽光","41.3 ","青森県三戸郡階上町角柄折字外越１－１２０","2","45.4 ","Thursday, October 20, 2016","-"
"","A713731B02","エコラル株式会社","沖田　秀穂","伊勢崎市宮子町３１４３　都市開発建設宮子町ビル２階","0270-50-0018","太陽光","47.2 ","青森県むつ市大字奥内字大室平１２７－２９","0","47.2 ","Thursday, October 20, 2016","運転開始前"
"","A713732B02","小笠原　賀津子","","","","太陽光","49.5 ","青森県上北郡東北町大浦南家裏２１－１","0","84.1 ","Thursday, October 20, 2016","-"
"","A713744B02","坂本　哲男","","","","太陽光","49.5 ","青森県十和田市大字相坂字高清水７８－１０２５","3","93.9 ","Thursday, October 20, 2016","-"
"","A713785B02","株式会社グッドワンリフォーム","佐々木　陶子","盛岡市東山１丁目１１－２３－３１５","019-601-5914","太陽光","49.5 ","青森県むつ市田名部字南椛山２４","0","68.9 ","Thursday, October 20, 2016","運転開始前"
"","A713787B02","株式会社ｓｈｅｌｂｙ","菊池　良","岩手県盛岡市八幡町４－１８","019-601-6171","太陽光","49.5 ","青森県三戸郡五戸町小渡頭６－２","0","68.9 ","Thursday, October 20, 2016","-"
"","A713822B02","株式会社エコスタイル","木下　公貴","千代田区丸の内１－４－１　丸の内永楽ビルディング２０Ｆ","03-6237-4091","太陽光","47.2 ","青森県八戸市大久保字大山２４－３６７","1","84.8 ","Friday, October 28, 2016","運転開始前"
